shipment_id,order_id,carrier_id,lane_id,promised_delivery_ts,actual_delivery_ts,shipping_cost,late_penalty_cost,on_time_flag
SHP-000226,ORD-000226,CR-EXP,LN-006,2025-01-15T17:42:00,2025-01-16T23:21:46,26.02,9.33,0
SHP-000227,ORD-000227,CR-ECO,LN-007,2025-04-28T08:35:00,2025-04-23T14:58:04,9.92,0.0,1
SHP-000228,ORD-000228,CR-ECO,LN-007,2025-01-28T06:15:00,2025-01-22T19:50:12,9.29,0.0,1
SHP-000229,ORD-000229,CR-ECO,LN-008,2025-06-11T04:31:00,2025-06-13T12:25:07,14.27,13.15,0
SHP-000230,ORD-000230,CR-EXP,LN-012,2025-07-30T12:54:00,2025-08-03T05:41:11,25.43,17.95,0
SHP-000231,ORD-000231,CR-ECO,LN-025,2024-09-11T04:24:00,2024-09-07T15:23:28,6.2,0.0,1
SHP-000232,ORD-000232,CR-ECO,LN-010,2025-01-14T05:49:00,2025-01-15T11:24:42,13.95,9.32,0
SHP-000233,ORD-000233,CR-EXP,LN-002,2025-12-30T01:21:00,2026-01-02T02:56:35,25.95,15.73,0
SHP-000234,ORD-000234,CR-ECO,LN-020,2024-11-17T10:56:00,2024-11-16T11:10:34,11.55,0.0,1
SHP-000235,ORD-000235,CR-ECO,LN-006,2024-10-06T01:01:00,2024-10-03T20:29:34,10.94,0.0,1
SHP-000236,ORD-000236,CR-STD,LN-007,2025-06-04T14:37:00,2025-06-01T14:41:15,13.47,0.0,1
SHP-000237,ORD-000237,CR-EXP,LN-007,2025-02-06T06:08:00,2025-02-06T05:28:33,20.39,0.0,1
SHP-000238,ORD-000238,CR-STD,LN-003,2025-05-20T07:34:00,2025-05-20T03:16:45,16.2,0.0,1
SHP-000239,ORD-000239,CR-REG,LN-020,2025-09-09T22:21:00,2025-09-12T01:16:36,17.07,12.43,0
SHP-000240,ORD-000240,CR-ECO,LN-011,2025-02-09T23:37:00,2025-02-06T04:57:57,9.81,0.0,1
SHP-000241,ORD-000241,CR-STD,LN-019,2025-10-20T10:52:00,2025-10-17T14:29:25,15.7,0.0,1
SHP-000242,ORD-000242,CR-REG,LN-004,2024-03-06T16:47:00,2024-03-10T07:37:05,14.51,17.66,0
SHP-000243,ORD-000243,CR-REG,LN-006,2024-11-03T19:36:00,2024-11-03T12:59:06,14.53,0.0,1
SHP-000244,ORD-000244,CR-ECO,LN-004,2025-09-04T21:39:00,2025-09-06T17:07:14,10.0,11.34,0
SHP-000245,ORD-000245,CR-EXP,LN-022,2025-06-25T03:21:00,2025-06-25T19:40:58,22.88,7.38,0
SHP-000246,ORD-000246,CR-REG,LN-003,2025-12-26T16:11:00,2025-12-30T04:35:45,14.67,17.31,0
SHP-000247,ORD-000247,CR-ECO,LN-008,2025-03-07T13:34:00,2025-03-12T09:57:24,10.15,21.97,0
SHP-000248,ORD-000248,CR-EXP,LN-009,2024-12-30T21:40:00,2025-01-03T00:14:10,22.61,15.87,0
SHP-000249,ORD-000249,CR-EXP,LN-007,2025-07-06T12:10:00,2025-07-06T09:48:38,21.75,0.0,1
SHP-000250,ORD-000250,CR-EXP,LN-015,2024-04-20T11:47:00,2024-04-22T13:05:42,23.67,12.19,0
SHP-000251,ORD-000251,CR-ECO,LN-009,2024-06-30T22:29:00,2024-07-01T09:25:04,8.68,6.59,0
SHP-000252,ORD-000252,CR-REG,LN-007,2025-08-20T04:18:00,2025-08-18T02:27:48,16.44,0.0,1
SHP-000253,ORD-000253,CR-ECO,LN-018,2024-04-22T09:01:00,2024-04-24T21:27:03,7.84,13.81,0
SHP-000254,ORD-000254,CR-REG,LN-005,2025-04-02T20:01:00,2025-04-02T08:05:10,14.37,0.0,1
SHP-000255,ORD-000255,CR-EXP,LN-016,2025-02-24T10:00:00,2025-02-26T17:40:11,24.6,13.12,0
SHP-000256,ORD-000256,CR-EXP,LN-022,2024-10-05T21:42:00,2024-10-06T15:39:34,23.98,7.62,0
SHP-000257,ORD-000257,CR-ECO,LN-008,2025-01-06T01:31:00,2025-01-10T21:18:26,11.99,21.89,0
SHP-000258,ORD-000258,CR-STD,LN-021,2025-01-19T00:23:00,2025-01-19T23:57:52,14.88,8.44,0
SHP-000259,ORD-000259,CR-REG,LN-022,2025-11-03T09:59:00,2025-11-02T23:45:16,18.19,0.0,1
SHP-000260,ORD-000260,CR-ECO,LN-011,2025-02-03T01:47:00,2025-01-30T23:26:54,6.96,0.0,1
SHP-000261,ORD-000261,CR-ECO,LN-016,2025-01-18T23:58:00,2025-01-17T11:24:12,10.81,0.0,1
SHP-000262,ORD-000262,CR-REG,LN-012,2024-09-22T14:52:00,2024-09-25T17:51:58,16.55,15.94,0
SHP-000263,ORD-000263,CR-REG,LN-002,2024-07-23T16:28:00,2024-07-27T15:31:51,17.32,18.86,0
SHP-000264,ORD-000264,CR-STD,LN-004,2025-01-18T22:50:00,2025-01-20T07:41:32,14.69,9.79,0
SHP-000265,ORD-000265,CR-EXP,LN-023,2025-06-18T11:10:00,2025-06-20T04:33:09,24.45,11.04,0
SHP-000266,ORD-000266,CR-ECO,LN-014,2025-05-31T16:34:00,2025-05-29T13:33:28,8.3,0.0,1
SHP-000267,ORD-000267,CR-STD,LN-011,2025-06-08T04:16:00,2025-06-08T04:16:34,16.42,5.0,0
SHP-000268,ORD-000268,CR-REG,LN-009,2024-09-06T20:53:00,2024-09-09T01:10:36,19.18,12.63,0
SHP-000269,ORD-000269,CR-STD,LN-022,2025-08-09T16:50:00,2025-08-09T07:08:14,13.74,0.0,1
SHP-000270,ORD-000270,CR-REG,LN-018,2025-12-19T18:49:00,2025-12-21T00:08:48,16.08,9.28,0
SHP-000271,ORD-000271,CR-ECO,LN-009,2025-01-07T02:47:00,2025-01-07T03:40:05,10.01,5.13,0
SHP-000272,ORD-000272,CR-ECO,LN-011,2024-10-21T22:15:00,2024-10-19T11:32:36,12.21,0.0,1
SHP-000273,ORD-000273,CR-STD,LN-014,2024-11-20T20:15:00,2024-11-21T20:43:55,13.04,8.57,0
SHP-000274,ORD-000274,CR-ECO,LN-014,2024-10-26T04:00:00,2024-10-24T11:04:11,7.96,0.0,1
SHP-000275,ORD-000275,CR-ECO,LN-022,2025-12-11T07:22:00,2025-12-09T17:32:50,10.13,0.0,1
SHP-000276,ORD-000276,CR-STD,LN-025,2024-02-19T18:58:00,2024-02-17T19:52:12,15.89,0.0,1
SHP-000277,ORD-000277,CR-ECO,LN-007,2024-11-25T01:25:00,2024-11-20T00:42:49,6.92,0.0,1
SHP-000278,ORD-000278,CR-STD,LN-007,2024-11-21T16:40:00,2024-11-18T22:25:04,13.95,0.0,1
SHP-000279,ORD-000279,CR-STD,LN-004,2024-07-06T22:31:00,2024-07-09T20:40:06,13.75,15.23,0
SHP-000280,ORD-000280,CR-REG,LN-022,2024-07-27T22:07:00,2024-07-29T06:22:47,15.88,9.71,0
SHP-000281,ORD-000281,CR-REG,LN-019,2025-12-20T16:14:00,2025-12-18T21:50:56,16.81,0.0,1
SHP-000282,ORD-000282,CR-EXP,LN-011,2025-01-26T04:43:00,2025-01-28T00:39:30,25.04,11.41,0
SHP-000283,ORD-000283,CR-ECO,LN-023,2025-11-12T11:03:00,2025-11-09T15:25:18,8.41,0.0,1
SHP-000284,ORD-000284,CR-STD,LN-009,2025-12-03T22:25:00,2025-12-05T08:28:10,16.23,9.97,0
SHP-000285,ORD-000285,CR-STD,LN-009,2024-08-27T12:36:00,2024-08-29T22:45:44,14.85,13.48,0
SHP-000286,ORD-000286,CR-STD,LN-005,2024-10-24T09:16:00,2024-10-24T16:55:15,13.13,6.12,0
SHP-000287,ORD-000287,CR-EXP,LN-007,2024-08-16T11:40:00,2024-08-16T12:53:10,20.89,5.18,0
SHP-000288,ORD-000288,CR-REG,LN-011,2024-04-13T12:22:00,2024-04-13T20:36:01,15.45,6.2,0
SHP-000289,ORD-000289,CR-STD,LN-003,2024-11-26T11:43:00,2024-11-28T02:34:03,17.88,10.67,0
SHP-000290,ORD-000290,CR-REG,LN-012,2025-07-22T11:46:00,2025-07-26T04:44:55,17.75,17.98,0
SHP-000291,ORD-000291,CR-ECO,LN-023,2025-02-09T09:34:00,2025-02-07T00:10:23,11.52,0.0,1
SHP-000292,ORD-000292,CR-EXP,LN-008,2024-07-08T05:00:00,2024-07-10T00:29:41,24.11,11.34,0
SHP-000293,ORD-000293,CR-ECO,LN-013,2025-11-20T14:29:00,2025-11-17T15:42:23,9.88,0.0,1
SHP-000294,ORD-000294,CR-ECO,LN-010,2025-10-07T11:15:00,2025-10-06T10:30:38,13.99,0.0,1
SHP-000295,ORD-000295,CR-STD,LN-005,2024-08-17T22:24:00,2024-08-17T19:22:15,13.83,0.0,1
SHP-000296,ORD-000296,CR-STD,LN-024,2025-04-20T11:25:00,2025-04-20T23:37:39,13.76,6.78,0
SHP-000297,ORD-000297,CR-REG,LN-005,2024-10-08T08:16:00,2024-10-09T08:33:41,14.13,8.54,0
SHP-000298,ORD-000298,CR-EXP,LN-007,2025-04-02T07:03:00,2025-04-01T22:08:48,20.17,0.0,1
SHP-000299,ORD-000299,CR-STD,LN-021,2025-07-27T14:30:00,2025-07-28T05:43:24,17.43,7.22,0
SHP-000300,ORD-000300,CR-STD,LN-011,2025-03-02T01:14:00,2025-03-01T13:04:21,12.58,0.0,1
SHP-000301,ORD-000301,CR-EXP,LN-016,2025-08-14T09:45:00,2025-08-15T15:35:27,24.0,9.35,0
SHP-000302,ORD-000302,CR-STD,LN-016,2024-12-01T12:49:00,2024-12-01T17:59:31,12.05,5.75,0
SHP-000303,ORD-000303,CR-STD,LN-011,2024-04-04T11:10:00,2024-04-03T04:50:56,15.45,0.0,1
SHP-000304,ORD-000304,CR-REG,LN-020,2025-07-28T01:16:00,2025-07-29T23:42:20,18.3,11.77,0
SHP-000305,ORD-000305,CR-ECO,LN-025,2025-05-17T00:42:00,2025-05-12T10:15:55,6.83,0.0,1
SHP-000306,ORD-000306,CR-EXP,LN-003,2025-12-30T09:59:00,2026-01-01T17:29:08,24.68,13.09,0
SHP-000307,ORD-000307,CR-EXP,LN-025,2025-10-16T12:09:00,2025-10-16T13:05:27,23.77,5.14,0
SHP-000308,ORD-000308,CR-EXP,LN-022,2025-08-30T02:34:00,2025-08-31T08:48:41,20.99,9.41,0
SHP-000309,ORD-000309,CR-STD,LN-020,2024-04-28T00:57:00,2024-04-28T02:13:12,16.72,5.19,0
SHP-000310,ORD-000310,CR-STD,LN-025,2024-07-16T16:21:00,2024-07-13T22:10:56,15.08,0.0,1
SHP-000311,ORD-000311,CR-STD,LN-010,2024-10-13T18:18:00,2024-10-15T11:15:37,15.54,10.97,0
SHP-000312,ORD-000312,CR-ECO,LN-001,2025-04-14T03:22:00,2025-04-09T13:00:28,6.02,0.0,1
SHP-000313,ORD-000313,CR-EXP,LN-006,2025-05-10T03:57:00,2025-05-10T23:53:58,23.57,7.91,0
SHP-000314,ORD-000314,CR-REG,LN-005,2024-06-16T01:28:00,2024-06-15T11:56:18,17.25,0.0,1
SHP-000315,ORD-000315,CR-STD,LN-017,2025-11-16T21:05:00,2025-11-17T22:17:57,17.51,8.68,0
SHP-000316,ORD-000316,CR-ECO,LN-014,2025-06-06T18:21:00,2025-06-04T15:34:03,9.44,0.0,1
SHP-000317,ORD-000317,CR-ECO,LN-022,2025-06-28T15:26:00,2025-06-27T08:49:04,7.1,0.0,1
SHP-000318,ORD-000318,CR-EXP,LN-008,2024-11-07T20:07:00,2024-11-11T21:46:39,24.92,19.24,0
SHP-000319,ORD-000319,CR-ECO,LN-006,2025-07-21T19:46:00,2025-07-18T15:06:41,8.52,0.0,1
SHP-000320,ORD-000320,CR-ECO,LN-001,2024-03-29T08:23:00,2024-03-25T02:11:07,5.45,0.0,1
SHP-000321,ORD-000321,CR-REG,LN-006,2025-08-19T01:58:00,2025-08-20T17:17:54,16.71,10.74,0
SHP-000322,ORD-000322,CR-STD,LN-007,2024-12-07T16:11:00,2024-12-04T20:26:36,15.19,0.0,1
SHP-000323,ORD-000323,CR-ECO,LN-018,2024-02-20T19:34:00,2024-02-22T04:44:27,11.04,9.84,0
SHP-000324,ORD-000324,CR-STD,LN-020,2024-06-21T18:52:00,2024-06-23T00:29:52,17.37,9.32,0
SHP-000325,ORD-000325,CR-EXP,LN-022,2024-06-01T01:55:00,2024-06-03T04:14:56,24.52,12.34,0
SHP-000326,ORD-000326,CR-ECO,LN-012,2024-07-05T17:51:00,2024-07-11T23:13:14,12.44,26.78,0
SHP-000327,ORD-000327,CR-REG,LN-018,2025-07-26T13:04:00,2025-07-28T09:54:27,19.06,11.54,0
SHP-000328,ORD-000328,CR-STD,LN-014,2025-03-30T14:38:00,2025-03-30T13:18:45,16.43,0.0,1
SHP-000329,ORD-000329,CR-STD,LN-011,2024-02-03T23:17:00,2024-02-04T03:57:52,12.85,5.68,0
SHP-000330,ORD-000330,CR-ECO,LN-018,2025-06-09T04:27:00,2025-06-08T16:16:35,8.25,0.0,1
SHP-000331,ORD-000331,CR-ECO,LN-005,2024-04-15T02:15:00,2024-04-13T07:25:15,10.72,0.0,1
SHP-000332,ORD-000332,CR-REG,LN-024,2025-11-03T14:37:00,2025-11-03T13:41:49,13.02,0.0,1
SHP-000333,ORD-000333,CR-STD,LN-014,2024-05-18T14:26:00,2024-05-17T17:44:00,12.27,0.0,1
SHP-000334,ORD-000334,CR-ECO,LN-023,2025-05-30T01:28:00,2025-05-29T23:00:35,11.84,0.0,1
SHP-000335,ORD-000335,CR-REG,LN-015,2025-02-21T12:27:00,2025-02-21T09:18:38,16.23,0.0,1
SHP-000336,ORD-000336,CR-REG,LN-004,2025-10-15T03:08:00,2025-10-16T10:42:02,18.15,9.6,0
SHP-000337,ORD-000337,CR-ECO,LN-006,2025-01-09T14:03:00,2025-01-06T18:03:52,8.25,0.0,1
SHP-000338,ORD-000338,CR-EXP,LN-009,2024-02-12T09:49:00,2024-02-13T23:29:26,24.76,10.49,0
SHP-000339,ORD-000339,CR-REG,LN-016,2024-03-05T17:02:00,2024-03-06T17:22:10,14.3,8.55,0
SHP-000340,ORD-000340,CR-REG,LN-022,2024-06-16T12:55:00,2024-06-17T08:20:41,14.58,7.83,0
SHP-000341,ORD-000341,CR-ECO,LN-017,2025-05-31T05:42:00,2025-05-29T05:21:31,11.48,0.0,1
SHP-000342,ORD-000342,CR-EXP,LN-019,2025-07-23T20:01:00,2025-07-23T19:25:57,23.55,0.0,1
SHP-000343,ORD-000343,CR-EXP,LN-017,2025-06-15T01:21:00,2025-06-16T03:34:42,22.86,8.82,0
SHP-000344,ORD-000344,CR-EXP,LN-002,2024-07-27T00:54:00,2024-07-30T23:00:14,25.76,18.72,0
SHP-000345,ORD-000345,CR-EXP,LN-018,2024-01-23T17:06:00,2024-01-26T12:16:52,26.72,14.8,0
SHP-000346,ORD-000346,CR-ECO,LN-006,2024-05-27T23:41:00,2024-05-27T21:59:14,7.37,0.0,1
SHP-000347,ORD-000347,CR-EXP,LN-012,2025-07-03T13:41:00,2025-07-07T03:38:12,24.12,17.53,0
SHP-000348,ORD-000348,CR-REG,LN-020,2024-01-10T18:44:00,2024-01-12T04:04:58,15.98,9.86,0
SHP-000349,ORD-000349,CR-REG,LN-019,2025-12-30T08:28:00,2025-12-28T16:20:36,11.51,0.0,1
SHP-000350,ORD-000350,CR-ECO,LN-003,2025-04-02T04:05:00,2025-04-02T15:31:52,11.06,6.67,0
SHP-000351,ORD-000351,CR-STD,LN-021,2024-04-29T03:33:00,2024-04-29T01:32:48,17.25,0.0,1
SHP-000352,ORD-000352,CR-REG,LN-008,2025-10-29T07:42:00,2025-11-02T10:32:34,18.78,19.41,0
SHP-000353,ORD-000353,CR-EXP,LN-015,2024-12-21T18:12:00,2024-12-22T23:35:06,23.66,9.29,0
SHP-000354,ORD-000354,CR-STD,LN-009,2024-10-26T23:25:00,2024-10-30T02:30:01,14.56,15.95,0
SHP-000355,ORD-000355,CR-ECO,LN-008,2025-08-04T16:42:00,2025-08-09T13:34:14,9.39,22.04,0
SHP-000356,ORD-000356,CR-REG,LN-010,2025-01-18T15:24:00,2025-01-20T00:55:36,17.97,9.89,0
SHP-000357,ORD-000357,CR-ECO,LN-006,2024-12-12T18:01:00,2024-12-12T15:40:53,9.81,0.0,1
SHP-000358,ORD-000358,CR-ECO,LN-025,2025-03-18T15:01:00,2025-03-14T14:27:27,7.29,0.0,1
SHP-000359,ORD-000359,CR-STD,LN-006,2025-07-15T21:14:00,2025-07-15T12:20:22,12.18,0.0,1
SHP-000360,ORD-000360,CR-REG,LN-002,2025-07-31T03:58:00,2025-08-03T15:57:21,19.38,17.25,0
SHP-000361,ORD-000361,CR-STD,LN-013,2024-12-18T01:55:00,2024-12-15T17:59:56,10.65,0.0,1
SHP-000362,ORD-000362,CR-EXP,LN-006,2025-05-16T16:34:00,2025-05-18T20:37:58,25.78,12.59,0
SHP-000363,ORD-000363,CR-STD,LN-016,2025-08-03T03:41:00,2025-08-02T04:46:58,11.69,0.0,1
SHP-000364,ORD-000364,CR-ECO,LN-010,2024-03-02T15:07:00,2024-03-01T14:52:38,10.16,0.0,1
SHP-000365,ORD-000365,CR-EXP,LN-024,2026-01-01T01:49:00,2026-01-03T22:17:11,24.05,14.99,0
SHP-000366,ORD-000366,CR-STD,LN-018,2024-08-31T02:37:00,2024-09-02T21:01:15,13.81,14.68,0
SHP-000367,ORD-000367,CR-EXP,LN-006,2025-03-14T14:14:00,2025-03-15T18:57:40,25.33,9.19,0
SHP-000368,ORD-000368,CR-STD,LN-016,2024-07-27T00:27:00,2024-07-26T16:00:22,11.36,0.0,1
SHP-000369,ORD-000369,CR-ECO,LN-016,2024-03-04T13:58:00,2024-03-02T03:09:04,11.71,0.0,1
SHP-000370,ORD-000370,CR-ECO,LN-009,2025-07-11T15:26:00,2025-07-13T12:03:00,12.73,11.51,0
SHP-000371,ORD-000371,CR-EXP,LN-006,2025-05-15T21:10:00,2025-05-17T12:10:04,26.13,10.69,0
SHP-000372,ORD-000372,CR-STD,LN-019,2024-12-26T22:14:00,2024-12-23T23:28:52,14.35,0.0,1
SHP-000373,ORD-000373,CR-EXP,LN-018,2025-01-19T18:42:00,2025-01-22T19:48:15,25.63,15.66,0
SHP-000374,ORD-000374,CR-STD,LN-008,2025-09-18T01:54:00,2025-09-22T03:02:01,18.6,19.17,0
SHP-000375,ORD-000375,CR-STD,LN-001,2024-10-19T10:17:00,2024-10-17T00:15:00,15.29,0.0,1
SHP-000376,ORD-000376,CR-EXP,LN-018,2024-12-10T08:58:00,2024-12-11T19:56:57,23.44,10.1,0
SHP-000377,ORD-000377,CR-EXP,LN-016,2025-02-11T21:49:00,2025-02-12T17:59:44,24.65,7.94,0
SHP-000378,ORD-000378,CR-REG,LN-014,2024-02-16T14:11:00,2024-02-16T10:39:43,14.96,0.0,1
SHP-000379,ORD-000379,CR-EXP,LN-004,2025-03-15T10:07:00,2025-03-17T20:23:22,24.86,13.5,0
SHP-000380,ORD-000380,CR-REG,LN-010,2025-10-05T19:51:00,2025-10-09T08:32:42,18.2,17.35,0
SHP-000381,ORD-000381,CR-ECO,LN-025,2024-07-05T19:36:00,2024-07-02T05:58:05,8.73,0.0,1
SHP-000382,ORD-000382,CR-EXP,LN-015,2025-01-16T06:52:00,2025-01-17T17:59:00,25.51,10.12,0
SHP-000383,ORD-000383,CR-ECO,LN-001,2025-07-31T01:58:00,2025-07-26T21:49:43,9.53,0.0,1
SHP-000384,ORD-000384,CR-REG,LN-001,2025-10-03T07:07:00,2025-10-02T05:53:53,16.96,0.0,1
SHP-000385,ORD-000385,CR-REG,LN-025,2025-02-27T12:31:00,2025-02-25T13:47:20,15.05,0.0,1
SHP-000386,ORD-000386,CR-ECO,LN-013,2024-02-08T22:10:00,2024-02-05T17:04:32,5.89,0.0,1
SHP-000387,ORD-000387,CR-STD,LN-007,2025-03-26T22:16:00,2025-03-23T13:22:16,10.43,0.0,1
SHP-000388,ORD-000388,CR-EXP,LN-006,2024-03-31T15:17:00,2024-04-01T19:03:28,21.18,9.05,0
SHP-000389,ORD-000389,CR-ECO,LN-010,2025-03-30T11:43:00,2025-04-03T23:08:19,8.68,20.67,0
SHP-000390,ORD-000390,CR-REG,LN-008,2024-07-09T07:12:00,2024-07-13T20:13:09,16.82,20.9,0
SHP-000391,ORD-000391,CR-EXP,LN-001,2025-07-06T07:24:00,2025-07-06T15:01:18,22.99,6.11,0
SHP-000392,ORD-000392,CR-ECO,LN-005,2025-02-23T02:44:00,2025-02-21T17:21:14,8.81,0.0,1
SHP-000393,ORD-000393,CR-ECO,LN-007,2025-12-07T11:48:00,2025-12-01T23:45:43,10.36,0.0,1
SHP-000394,ORD-000394,CR-ECO,LN-004,2024-10-21T20:57:00,2024-10-20T14:59:02,9.44,0.0,1
SHP-000395,ORD-000395,CR-ECO,LN-006,2024-12-10T21:35:00,2024-12-08T09:47:31,7.45,0.0,1
SHP-000396,ORD-000396,CR-ECO,LN-018,2024-04-26T22:45:00,2024-04-27T17:49:24,9.73,7.78,0
SHP-000397,ORD-000397,CR-EXP,LN-014,2025-12-24T16:29:00,2025-12-25T22:29:42,23.72,9.38,0
SHP-000398,ORD-000398,CR-REG,LN-024,2025-09-01T20:47:00,2025-09-03T20:00:58,15.4,11.89,0
SHP-000399,ORD-000399,CR-ECO,LN-008,2025-02-28T19:08:00,2025-03-02T20:00:45,10.33,12.13,0
SHP-000400,ORD-000400,CR-EXP,LN-019,2025-04-27T12:13:00,2025-04-27T18:02:21,19.97,5.85,0
SHP-000401,ORD-000401,CR-STD,LN-025,2024-10-04T00:31:00,2024-10-01T08:36:45,12.82,0.0,1
SHP-000402,ORD-000402,CR-REG,LN-007,2025-05-11T18:53:00,2025-05-09T20:39:11,13.73,0.0,1
SHP-000403,ORD-000403,CR-ECO,LN-013,2024-10-07T05:18:00,2024-10-04T10:44:06,6.96,0.0,1
SHP-000404,ORD-000404,CR-REG,LN-018,2024-06-29T10:35:00,2024-06-30T17:59:51,14.72,9.58,0
SHP-000405,ORD-000405,CR-ECO,LN-021,2024-08-05T15:39:00,2024-08-06T16:17:12,12.36,8.59,0
SHP-000406,ORD-000406,CR-STD,LN-016,2024-10-18T23:54:00,2024-10-17T08:15:42,12.26,0.0,1
SHP-000407,ORD-000407,CR-REG,LN-007,2024-07-17T15:48:00,2024-07-16T02:06:16,14.97,0.0,1
SHP-000408,ORD-000408,CR-REG,LN-011,2024-05-23T22:03:00,2024-05-24T01:10:31,16.71,5.46,0
SHP-000409,ORD-000409,CR-EXP,LN-001,2025-03-23T00:51:00,2025-03-22T22:59:23,22.13,0.0,1
SHP-000410,ORD-000410,CR-REG,LN-003,2024-03-14T16:42:00,2024-03-17T16:59:41,18.49,15.54,0
SHP-000411,ORD-000411,CR-REG,LN-015,2025-07-09T17:09:00,2025-07-09T10:11:27,18.02,0.0,1
SHP-000412,ORD-000412,CR-EXP,LN-008,2024-08-26T20:54:00,2024-08-30T22:18:22,26.02,19.21,0
SHP-000413,ORD-000413,CR-EXP,LN-004,2024-02-01T10:27:00,2024-02-03T01:54:51,27.11,10.76,0
SHP-000414,ORD-000414,CR-STD,LN-016,2025-09-02T08:38:00,2025-09-01T13:02:59,11.69,0.0,1
SHP-000415,ORD-000415,CR-ECO,LN-025,2024-04-28T00:00:00,2024-04-23T16:26:55,9.87,0.0,1
SHP-000416,ORD-000416,CR-STD,LN-016,2024-07-31T07:46:00,2024-07-30T07:46:31,15.09,0.0,1
SHP-000417,ORD-000417,CR-REG,LN-006,2025-10-20T21:26:00,2025-10-21T12:52:25,15.97,7.25,0
SHP-000418,ORD-000418,CR-EXP,LN-004,2025-02-12T01:25:00,2025-02-14T08:48:01,25.73,13.08,0
SHP-000419,ORD-000419,CR-REG,LN-009,2025-01-22T11:54:00,2025-01-23T00:59:01,17.87,6.91,0
SHP-000420,ORD-000420,CR-EXP,LN-022,2025-09-05T02:31:00,2025-09-06T13:56:16,21.96,10.17,0
SHP-000421,ORD-000421,CR-REG,LN-005,2024-05-11T13:36:00,2024-05-11T22:37:46,17.99,6.32,0
SHP-000422,ORD-000422,CR-EXP,LN-017,2024-10-12T12:01:00,2024-10-14T16:11:00,22.02,12.61,0
SHP-000423,ORD-000423,CR-STD,LN-022,2025-04-07T05:17:00,2025-04-05T18:33:55,13.42,0.0,1
SHP-000424,ORD-000424,CR-REG,LN-017,2025-10-28T04:29:00,2025-10-29T10:20:48,17.89,9.36,0
SHP-000425,ORD-000425,CR-ECO,LN-001,2024-07-28T19:05:00,2024-07-23T23:35:53,10.56,0.0,1
SHP-000426,ORD-000426,CR-REG,LN-022,2025-02-23T21:55:00,2025-02-25T04:36:31,18.25,9.48,0
SHP-000427,ORD-000427,CR-ECO,LN-019,2025-06-21T16:58:00,2025-06-16T19:51:03,9.59,0.0,1
SHP-000428,ORD-000428,CR-REG,LN-021,2024-08-28T23:47:00,2024-08-30T14:38:48,14.22,10.67,0
SHP-000429,ORD-000429,CR-EXP,LN-002,2024-01-27T13:34:00,2024-02-01T11:49:30,26.95,22.25,0
SHP-000430,ORD-000430,CR-STD,LN-007,2024-05-05T09:17:00,2024-05-02T08:08:28,14.09,0.0,1
SHP-000431,ORD-000431,CR-REG,LN-015,2025-01-02T10:46:00,2025-01-03T05:01:04,14.43,7.66,0
SHP-000432,ORD-000432,CR-STD,LN-007,2024-01-17T12:42:00,2024-01-15T08:46:40,15.43,0.0,1
SHP-000433,ORD-000433,CR-EXP,LN-017,2025-12-22T03:27:00,2025-12-24T00:53:19,26.69,11.63,0
SHP-000434,ORD-000434,CR-EXP,LN-024,2025-03-08T13:51:00,2025-03-09T19:53:41,23.85,9.38,0
SHP-000435,ORD-000435,CR-REG,LN-015,2025-10-25T05:35:00,2025-10-26T10:11:08,15.44,9.17,0
SHP-000436,ORD-000436,CR-REG,LN-007,2025-06-21T19:51:00,2025-06-19T13:20:14,16.57,0.0,1
SHP-000437,ORD-000437,CR-ECO,LN-011,2024-06-04T08:31:00,2024-06-01T23:27:38,12.05,0.0,1
SHP-000438,ORD-000438,CR-ECO,LN-005,2025-08-19T09:08:00,2025-08-16T13:02:09,12.18,0.0,1
SHP-000439,ORD-000439,CR-STD,LN-019,2025-03-21T20:30:00,2025-03-19T02:39:17,11.23,0.0,1
SHP-000440,ORD-000440,CR-ECO,LN-019,2024-04-24T23:00:00,2024-04-19T19:59:13,9.7,0.0,1
SHP-000441,ORD-000441,CR-REG,LN-019,2024-08-16T10:27:00,2024-08-14T09:43:58,16.31,0.0,1
SHP-000442,ORD-000442,CR-ECO,LN-002,2024-07-08T01:48:00,2024-07-14T13:30:23,10.9,27.71,0
SHP-000443,ORD-000443,CR-REG,LN-011,2025-03-23T09:39:00,2025-03-23T22:20:16,15.98,6.85,0
SHP-000444,ORD-000444,CR-EXP,LN-015,2024-12-30T08:15:00,2024-12-31T09:29:27,22.15,8.68,0
SHP-000445,ORD-000445,CR-ECO,LN-024,2025-06-13T01:47:00,2025-06-13T05:35:27,9.75,5.56,0
SHP-000446,ORD-000446,CR-STD,LN-008,2024-10-16T14:11:00,2024-10-20T13:04:14,14.19,18.84,0
SHP-000447,ORD-000447,CR-STD,LN-001,2025-10-24T23:13:00,2025-10-22T07:25:34,14.05,0.0,1
SHP-000448,ORD-000448,CR-STD,LN-017,2024-12-26T23:24:00,2024-12-27T08:26:00,15.53,6.32,0
SHP-000449,ORD-000449,CR-STD,LN-016,2025-04-01T20:39:00,2025-04-02T18:47:25,14.27,8.23,0
SHP-000450,ORD-000450,CR-STD,LN-025,2025-02-09T08:53:00,2025-02-07T07:28:37,15.63,0.0,1
SHP-000451,ORD-000451,CR-STD,LN-001,2024-09-06T02:16:00,2024-09-03T05:26:03,14.9,0.0,1
