event_id,shipment_id,stage,event_ts
EVT-0000403,SHP-000068,ORDERED,2024-04-20T21:33:00
EVT-0000404,SHP-000068,PICKED,2024-04-21T05:04:21
EVT-0000405,SHP-000068,PACKED,2024-04-21T08:00:03
EVT-0000406,SHP-000068,SHIPPED,2024-04-21T10:58:26
EVT-0000407,SHP-000068,IN_TRANSIT,2024-04-21T13:18:01
EVT-0000408,SHP-000068,DELIVERED,2024-04-24T07:52:14
EVT-0000409,SHP-000069,ORDERED,2025-03-18T23:58:00
EVT-0000410,SHP-000069,PICKED,2025-03-19T06:39:24
EVT-0000411,SHP-000069,PACKED,2025-03-19T09:29:10
EVT-0000412,SHP-000069,SHIPPED,2025-03-19T13:40:39
EVT-0000413,SHP-000069,IN_TRANSIT,2025-03-19T14:48:18
EVT-0000414,SHP-000069,DELIVERED,2025-03-23T14:33:15
EVT-0000415,SHP-000070,ORDERED,2025-03-21T23:54:00
EVT-0000416,SHP-000070,PICKED,2025-03-22T09:48:11
EVT-0000417,SHP-000070,PACKED,2025-03-22T13:59:33
EVT-0000418,SHP-000070,SHIPPED,2025-03-22T16:01:37
EVT-0000419,SHP-000070,IN_TRANSIT,2025-03-22T19:21:16
EVT-0000420,SHP-000070,DELIVERED,2025-03-25T02:18:29
EVT-0000421,SHP-000071,ORDERED,2025-10-07T21:48:00
EVT-0000422,SHP-000071,PICKED,2025-10-08T05:23:24
EVT-0000423,SHP-000071,PACKED,2025-10-08T08:26:00
EVT-0000424,SHP-000071,SHIPPED,2025-10-08T13:01:29
EVT-0000425,SHP-000071,IN_TRANSIT,2025-10-08T14:55:46
EVT-0000426,SHP-000071,DELIVERED,2025-10-11T00:37:24
EVT-0000427,SHP-000072,ORDERED,2025-10-06T05:25:00
EVT-0000428,SHP-000072,PICKED,2025-10-06T13:45:03
EVT-0000429,SHP-000072,PACKED,2025-10-06T15:38:51
EVT-0000430,SHP-000072,SHIPPED,2025-10-07T02:47:14
EVT-0000431,SHP-000072,IN_TRANSIT,2025-10-07T04:46:51
EVT-0000432,SHP-000072,DELIVERED,2025-10-11T17:32:22
EVT-0000433,SHP-000073,ORDERED,2025-05-25T03:12:00
EVT-0000434,SHP-000073,PICKED,2025-05-25T11:02:54
EVT-0000435,SHP-000073,PACKED,2025-05-25T12:55:19
EVT-0000436,SHP-000073,SHIPPED,2025-05-25T22:51:22
EVT-0000437,SHP-000073,IN_TRANSIT,2025-05-26T02:15:46
EVT-0000438,SHP-000073,DELIVERED,2025-05-31T01:35:54
EVT-0000439,SHP-000074,ORDERED,2024-06-20T01:12:00
EVT-0000440,SHP-000074,PICKED,2024-06-20T08:59:23
EVT-0000441,SHP-000074,PACKED,2024-06-20T10:32:10
EVT-0000442,SHP-000074,SHIPPED,2024-06-20T15:01:44
EVT-0000443,SHP-000074,IN_TRANSIT,2024-06-20T16:20:13
EVT-0000444,SHP-000074,DELIVERED,2024-06-25T11:15:57
EVT-0000445,SHP-000075,ORDERED,2025-08-28T16:04:00
EVT-0000446,SHP-000075,PICKED,2025-08-28T23:12:10
EVT-0000447,SHP-000075,PACKED,2025-08-29T02:55:25
EVT-0000448,SHP-000075,SHIPPED,2025-08-29T10:00:17
EVT-0000449,SHP-000075,IN_TRANSIT,2025-08-29T12:08:02
EVT-0000450,SHP-000075,DELIVERED,2025-09-02T07:47:24
EVT-0000451,SHP-000076,ORDERED,2025-06-30T00:39:00
EVT-0000452,SHP-000076,PICKED,2025-06-30T13:22:53
EVT-0000453,SHP-000076,PACKED,2025-06-30T22:54:07
EVT-0000454,SHP-000076,SHIPPED,2025-07-01T02:31:08
EVT-0000455,SHP-000076,IN_TRANSIT,2025-07-01T06:10:27
EVT-0000456,SHP-000076,DELIVERED,2025-07-04T14:01:47
EVT-0000457,SHP-000077,ORDERED,2025-01-13T13:25:00
EVT-0000458,SHP-000077,PICKED,2025-01-13T22:40:20
EVT-0000459,SHP-000077,PACKED,2025-01-14T01:55:57
EVT-0000460,SHP-000077,SHIPPED,2025-01-14T12:27:09
EVT-0000461,SHP-000077,IN_TRANSIT,2025-01-14T14:38:40
EVT-0000462,SHP-000077,DELIVERED,2025-01-24T00:25:01
EVT-0000463,SHP-000078,ORDERED,2025-02-25T00:22:00
EVT-0000464,SHP-000078,PICKED,2025-02-25T04:05:41
EVT-0000465,SHP-000078,PACKED,2025-02-25T06:05:15
EVT-0000466,SHP-000078,SHIPPED,2025-02-25T14:11:10
EVT-0000467,SHP-000078,IN_TRANSIT,2025-02-25T16:28:41
EVT-0000468,SHP-000078,DELIVERED,2025-02-27T03:31:05
EVT-0000469,SHP-000079,ORDERED,2024-07-16T05:02:00
EVT-0000470,SHP-000079,PICKED,2024-07-16T13:35:08
EVT-0000471,SHP-000079,PACKED,2024-07-16T19:18:03
EVT-0000472,SHP-000079,SHIPPED,2024-07-16T22:44:49
EVT-0000473,SHP-000079,IN_TRANSIT,2024-07-17T02:44:16
EVT-0000474,SHP-000079,DELIVERED,2024-07-19T00:29:07
EVT-0000475,SHP-000080,ORDERED,2025-02-23T05:56:00
EVT-0000476,SHP-000080,PICKED,2025-02-23T14:28:14
EVT-0000477,SHP-000080,PACKED,2025-02-23T18:07:28
EVT-0000478,SHP-000080,SHIPPED,2025-02-24T04:10:30
EVT-0000479,SHP-000080,IN_TRANSIT,2025-02-24T07:01:00
EVT-0000480,SHP-000080,DELIVERED,2025-03-02T18:05:22
EVT-0000481,SHP-000081,ORDERED,2024-04-27T05:12:00
EVT-0000482,SHP-000081,PICKED,2024-04-27T13:08:45
EVT-0000483,SHP-000081,PACKED,2024-04-27T16:21:28
EVT-0000484,SHP-000081,SHIPPED,2024-04-27T21:16:33
EVT-0000485,SHP-000081,IN_TRANSIT,2024-04-28T00:42:28
EVT-0000486,SHP-000081,DELIVERED,2024-05-04T06:55:40
EVT-0000487,SHP-000082,ORDERED,2025-11-15T01:26:00
EVT-0000488,SHP-000082,PICKED,2025-11-15T10:00:49
EVT-0000489,SHP-000082,PACKED,2025-11-15T14:21:10
EVT-0000490,SHP-000082,SHIPPED,2025-11-15T17:40:12
EVT-0000491,SHP-000082,IN_TRANSIT,2025-11-15T20:04:38
EVT-0000492,SHP-000082,DELIVERED,2025-11-25T20:44:46
EVT-0000493,SHP-000083,ORDERED,2025-01-30T12:39:00
EVT-0000494,SHP-000083,PICKED,2025-01-30T18:15:16
EVT-0000495,SHP-000083,PACKED,2025-01-30T22:10:20
EVT-0000496,SHP-000083,SHIPPED,2025-01-31T04:32:47
EVT-0000497,SHP-000083,IN_TRANSIT,2025-01-31T06:29:47
EVT-0000498,SHP-000083,DELIVERED,2025-02-06T00:49:56
EVT-0000499,SHP-000084,ORDERED,2024-11-19T04:55:00
EVT-0000500,SHP-000084,PICKED,2024-11-19T07:12:34
EVT-0000501,SHP-000084,PACKED,2024-11-19T10:20:54
EVT-0000502,SHP-000084,SHIPPED,2024-11-19T16:47:07
EVT-0000503,SHP-000084,IN_TRANSIT,2024-11-19T20:06:42
EVT-0000504,SHP-000084,DELIVERED,2024-11-24T09:29:05
EVT-0000505,SHP-000085,ORDERED,2024-01-01T21:54:00
EVT-0000506,SHP-000085,PICKED,2024-01-02T02:19:43
EVT-0000507,SHP-000085,PACKED,2024-01-02T06:36:33
EVT-0000508,SHP-000085,SHIPPED,2024-01-02T12:53:41
EVT-0000509,SHP-000085,IN_TRANSIT,2024-01-02T15:30:24
EVT-0000510,SHP-000085,DELIVERED,2024-01-03T17:34:10
EVT-0000511,SHP-000086,ORDERED,2024-11-08T20:25:00
EVT-0000512,SHP-000086,PICKED,2024-11-09T02:12:31
EVT-0000513,SHP-000086,PACKED,2024-11-09T07:31:13
EVT-0000514,SHP-000086,SHIPPED,2024-11-09T12:34:58
EVT-0000515,SHP-000086,IN_TRANSIT,2024-11-09T15:45:19
EVT-0000516,SHP-000086,DELIVERED,2024-11-12T18:30:41
EVT-0000517,SHP-000087,ORDERED,2025-06-12T10:58:00
EVT-0000518,SHP-000087,PICKED,2025-06-12T18:49:11
EVT-0000519,SHP-000087,PACKED,2025-06-12T23:18:19
EVT-0000520,SHP-000087,SHIPPED,2025-06-13T02:16:21
EVT-0000521,SHP-000087,IN_TRANSIT,2025-06-13T04:13:50
EVT-0000522,SHP-000087,DELIVERED,2025-06-15T06:45:45
EVT-0000523,SHP-000088,ORDERED,2024-06-25T10:21:00
EVT-0000524,SHP-000088,PICKED,2024-06-26T01:19:45
EVT-0000525,SHP-000088,PACKED,2024-06-26T04:43:05
EVT-0000526,SHP-000088,SHIPPED,2024-06-26T12:42:55
EVT-0000527,SHP-000088,IN_TRANSIT,2024-06-26T15:17:50
EVT-0000528,SHP-000088,DELIVERED,2024-06-28T23:57:20
EVT-0000529,SHP-000089,ORDERED,2024-11-22T00:31:00
EVT-0000530,SHP-000089,PICKED,2024-11-22T04:07:47
EVT-0000531,SHP-000089,PACKED,2024-11-22T08:08:44
EVT-0000532,SHP-000089,SHIPPED,2024-11-22T14:32:08
EVT-0000533,SHP-000089,IN_TRANSIT,2024-11-22T16:43:06
EVT-0000534,SHP-000089,DELIVERED,2024-11-26T00:51:43
EVT-0000535,SHP-000090,ORDERED,2024-10-31T12:28:00
EVT-0000536,SHP-000090,PICKED,2024-10-31T17:22:33
EVT-0000537,SHP-000090,PACKED,2024-10-31T18:35:47
EVT-0000538,SHP-000090,SHIPPED,2024-10-31T22:47:04
EVT-0000539,SHP-000090,IN_TRANSIT,2024-11-01T00:06:54
EVT-0000540,SHP-000090,DELIVERED,2024-11-04T01:35:40
EVT-0000541,SHP-000091,ORDERED,2025-10-05T00:07:00
EVT-0000542,SHP-000091,PICKED,2025-10-05T05:02:45
EVT-0000543,SHP-000091,PACKED,2025-10-05T06:27:27
EVT-0000544,SHP-000091,SHIPPED,2025-10-05T09:32:56
EVT-0000545,SHP-000091,IN_TRANSIT,2025-10-05T12:38:18
EVT-0000546,SHP-000091,DELIVERED,2025-10-07T21:19:22
EVT-0000547,SHP-000092,ORDERED,2025-01-14T00:22:00
EVT-0000548,SHP-000092,PICKED,2025-01-14T05:45:19
EVT-0000549,SHP-000092,PACKED,2025-01-14T14:58:01
EVT-0000550,SHP-000092,SHIPPED,2025-01-14T20:19:56
EVT-0000551,SHP-000092,IN_TRANSIT,2025-01-14T22:40:54
EVT-0000552,SHP-000092,DELIVERED,2025-01-19T05:40:20
EVT-0000553,SHP-000093,ORDERED,2024-11-23T21:56:00
EVT-0000554,SHP-000093,PICKED,2024-11-24T06:05:35
EVT-0000555,SHP-000093,PACKED,2024-11-24T08:17:39
EVT-0000556,SHP-000093,SHIPPED,2024-11-24T15:22:42
EVT-0000557,SHP-000093,IN_TRANSIT,2024-11-24T17:24:55
EVT-0000558,SHP-000093,DELIVERED,2024-11-30T12:02:04
EVT-0000559,SHP-000094,ORDERED,2025-03-27T19:36:00
EVT-0000560,SHP-000094,PICKED,2025-03-27T23:16:31
EVT-0000561,SHP-000094,PACKED,2025-03-28T02:19:11
EVT-0000562,SHP-000094,SHIPPED,2025-03-28T08:21:04
EVT-0000563,SHP-000094,IN_TRANSIT,2025-03-28T09:23:45
EVT-0000564,SHP-000094,DELIVERED,2025-04-05T08:24:06
EVT-0000565,SHP-000095,ORDERED,2025-06-06T09:01:00
EVT-0000566,SHP-000095,PICKED,2025-06-06T18:24:49
EVT-0000567,SHP-000095,PACKED,2025-06-06T20:32:07
EVT-0000568,SHP-000095,SHIPPED,2025-06-06T23:02:09
EVT-0000569,SHP-000095,IN_TRANSIT,2025-06-07T01:01:15
EVT-0000570,SHP-000095,DELIVERED,2025-06-11T13:34:45
EVT-0000571,SHP-000096,ORDERED,2024-08-13T20:43:00
EVT-0000572,SHP-000096,PICKED,2024-08-13T22:49:06
EVT-0000573,SHP-000096,PACKED,2024-08-14T01:41:25
EVT-0000574,SHP-000096,SHIPPED,2024-08-14T10:47:18
EVT-0000575,SHP-000096,IN_TRANSIT,2024-08-14T12:19:24
EVT-0000576,SHP-000096,DELIVERED,2024-08-22T20:32:56
EVT-0000577,SHP-000097,ORDERED,2024-04-24T16:13:00
EVT-0000578,SHP-000097,PICKED,2024-04-25T02:18:17
EVT-0000579,SHP-000097,PACKED,2024-04-25T09:23:12
EVT-0000580,SHP-000097,SHIPPED,2024-04-25T18:41:04
EVT-0000581,SHP-000097,IN_TRANSIT,2024-04-25T20:52:53
EVT-0000582,SHP-000097,DELIVERED,2024-05-01T23:00:56
EVT-0000583,SHP-000098,ORDERED,2025-05-08T03:25:00
EVT-0000584,SHP-000098,PICKED,2025-05-08T15:39:40
EVT-0000585,SHP-000098,PACKED,2025-05-08T22:48:38
EVT-0000586,SHP-000098,SHIPPED,2025-05-09T04:58:40
EVT-0000587,SHP-000098,IN_TRANSIT,2025-05-09T07:36:31
EVT-0000588,SHP-000098,DELIVERED,2025-05-12T19:11:29
EVT-0000589,SHP-000099,ORDERED,2024-02-03T16:36:00
EVT-0000590,SHP-000099,PICKED,2024-02-04T00:12:22
EVT-0000591,SHP-000099,PACKED,2024-02-04T05:21:12
EVT-0000592,SHP-000099,SHIPPED,2024-02-04T15:22:48
EVT-0000593,SHP-000099,IN_TRANSIT,2024-02-04T17:12:36
EVT-0000594,SHP-000099,DELIVERED,2024-02-11T00:58:36
EVT-0000595,SHP-000100,ORDERED,2024-10-13T05:26:00
EVT-0000596,SHP-000100,PICKED,2024-10-13T07:57:08
EVT-0000597,SHP-000100,PACKED,2024-10-13T11:03:41
EVT-0000598,SHP-000100,SHIPPED,2024-10-13T20:41:51
EVT-0000599,SHP-000100,IN_TRANSIT,2024-10-13T22:24:45
EVT-0000600,SHP-000100,DELIVERED,2024-10-17T10:14:48
EVT-0000601,SHP-000101,ORDERED,2025-07-11T01:59:00
EVT-0000602,SHP-000101,PICKED,2025-07-11T07:21:56
EVT-0000603,SHP-000101,PACKED,2025-07-11T12:16:28
EVT-0000604,SHP-000101,SHIPPED,2025-07-11T15:56:11
EVT-0000605,SHP-000101,IN_TRANSIT,2025-07-11T19:51:08
EVT-0000606,SHP-000101,DELIVERED,2025-07-15T19:41:51
EVT-0000607,SHP-000102,ORDERED,2024-10-22T10:35:00
EVT-0000608,SHP-000102,PICKED,2024-10-22T13:16:47
EVT-0000609,SHP-000102,PACKED,2024-10-22T14:55:56
EVT-0000610,SHP-000102,SHIPPED,2024-10-22T21:20:05
EVT-0000611,SHP-000102,IN_TRANSIT,2024-10-23T00:46:46
EVT-0000612,SHP-000102,DELIVERED,2024-10-27T22:28:09
EVT-0000613,SHP-000103,ORDERED,2025-07-01T14:19:00
EVT-0000614,SHP-000103,PICKED,2025-07-01T16:29:32
EVT-0000615,SHP-000103,PACKED,2025-07-01T18:55:11
EVT-0000616,SHP-000103,SHIPPED,2025-07-02T04:21:10
EVT-0000617,SHP-000103,IN_TRANSIT,2025-07-02T06:15:55
EVT-0000618,SHP-000103,DELIVERED,2025-07-06T20:00:14
EVT-0000619,SHP-000104,ORDERED,2024-06-02T01:52:00
EVT-0000620,SHP-000104,PICKED,2024-06-02T07:27:14
EVT-0000621,SHP-000104,PACKED,2024-06-02T08:45:56
EVT-0000622,SHP-000104,SHIPPED,2024-06-02T15:18:10
EVT-0000623,SHP-000104,IN_TRANSIT,2024-06-02T18:00:09
EVT-0000624,SHP-000104,DELIVERED,2024-06-06T12:35:12
EVT-0000625,SHP-000105,ORDERED,2024-08-16T11:43:00
EVT-0000626,SHP-000105,PICKED,2024-08-16T19:14:07
EVT-0000627,SHP-000105,PACKED,2024-08-16T20:51:52
EVT-0000628,SHP-000105,SHIPPED,2024-08-17T04:16:56
EVT-0000629,SHP-000105,IN_TRANSIT,2024-08-17T07:58:51
EVT-0000630,SHP-000105,DELIVERED,2024-08-19T10:37:40
EVT-0000631,SHP-000106,ORDERED,2024-01-17T09:56:00
EVT-0000632,SHP-000106,PICKED,2024-01-17T19:13:45
EVT-0000633,SHP-000106,PACKED,2024-01-17T21:19:02
EVT-0000634,SHP-000106,SHIPPED,2024-01-17T23:59:50
EVT-0000635,SHP-000106,IN_TRANSIT,2024-01-18T01:04:18
EVT-0000636,SHP-000106,DELIVERED,2024-01-19T07:06:04
EVT-0000637,SHP-000107,ORDERED,2025-04-10T11:14:00
EVT-0000638,SHP-000107,PICKED,2025-04-10T17:12:09
EVT-0000639,SHP-000107,PACKED,2025-04-10T19:51:22
EVT-0000640,SHP-000107,SHIPPED,2025-04-11T01:55:37
EVT-0000641,SHP-000107,IN_TRANSIT,2025-04-11T04:57:45
EVT-0000642,SHP-000107,DELIVERED,2025-04-13T04:21:31
EVT-0000643,SHP-000108,ORDERED,2024-03-26T06:13:00
EVT-0000644,SHP-000108,PICKED,2024-03-26T11:38:34
EVT-0000645,SHP-000108,PACKED,2024-03-26T17:34:00
EVT-0000646,SHP-000108,SHIPPED,2024-03-27T05:30:39
EVT-0000647,SHP-000108,IN_TRANSIT,2024-03-27T08:49:53
EVT-0000648,SHP-000108,DELIVERED,2024-04-01T13:01:26
EVT-0000649,SHP-000109,ORDERED,2025-02-05T09:38:00
EVT-0000650,SHP-000109,PICKED,2025-02-05T15:19:06
EVT-0000651,SHP-000109,PACKED,2025-02-05T16:43:13
EVT-0000652,SHP-000109,SHIPPED,2025-02-06T03:23:55
EVT-0000653,SHP-000109,IN_TRANSIT,2025-02-06T06:20:59
EVT-0000654,SHP-000109,DELIVERED,2025-02-09T13:34:11
EVT-0000655,SHP-000110,ORDERED,2024-06-19T07:25:00
EVT-0000656,SHP-000110,PICKED,2024-06-19T09:46:22
EVT-0000657,SHP-000110,PACKED,2024-06-19T14:33:12
EVT-0000658,SHP-000110,SHIPPED,2024-06-20T02:19:10
EVT-0000659,SHP-000110,IN_TRANSIT,2024-06-20T03:24:35
EVT-0000660,SHP-000110,DELIVERED,2024-06-27T16:06:28
EVT-0000661,SHP-000111,ORDERED,2025-03-01T11:01:00
EVT-0000662,SHP-000111,PICKED,2025-03-01T16:34:42
EVT-0000663,SHP-000111,PACKED,2025-03-01T21:17:44
EVT-0000664,SHP-000111,SHIPPED,2025-03-02T02:33:09
EVT-0000665,SHP-000111,IN_TRANSIT,2025-03-02T04:44:02
EVT-0000666,SHP-000111,DELIVERED,2025-03-04T01:09:00
EVT-0000667,SHP-000112,ORDERED,2024-02-08T13:51:00
EVT-0000668,SHP-000112,PICKED,2024-02-08T22:38:14
EVT-0000669,SHP-000112,PACKED,2024-02-09T02:26:00
EVT-0000670,SHP-000112,SHIPPED,2024-02-09T07:19:00
EVT-0000671,SHP-000112,IN_TRANSIT,2024-02-09T10:21:50
EVT-0000672,SHP-000112,DELIVERED,2024-02-14T05:47:10
EVT-0000673,SHP-000113,ORDERED,2024-12-24T19:04:00
EVT-0000674,SHP-000113,PICKED,2024-12-24T21:44:23
EVT-0000675,SHP-000113,PACKED,2024-12-25T02:02:01
EVT-0000676,SHP-000113,SHIPPED,2024-12-25T10:31:21
EVT-0000677,SHP-000113,IN_TRANSIT,2024-12-25T11:53:05
EVT-0000678,SHP-000113,DELIVERED,2024-12-31T14:58:34
EVT-0000679,SHP-000114,ORDERED,2024-10-19T15:00:00
EVT-0000680,SHP-000114,PICKED,2024-10-20T00:44:17
EVT-0000681,SHP-000114,PACKED,2024-10-20T04:01:17
EVT-0000682,SHP-000114,SHIPPED,2024-10-20T06:17:21
EVT-0000683,SHP-000114,IN_TRANSIT,2024-10-20T07:58:51
EVT-0000684,SHP-000114,DELIVERED,2024-10-23T10:06:25
EVT-0000685,SHP-000115,ORDERED,2025-01-14T05:38:00
EVT-0000686,SHP-000115,PICKED,2025-01-14T10:34:10
EVT-0000687,SHP-000115,PACKED,2025-01-14T12:27:21
EVT-0000688,SHP-000115,SHIPPED,2025-01-14T16:22:32
EVT-0000689,SHP-000115,IN_TRANSIT,2025-01-14T18:00:52
EVT-0000690,SHP-000115,DELIVERED,2025-01-21T02:41:11
EVT-0000691,SHP-000116,ORDERED,2025-07-28T21:52:00
EVT-0000692,SHP-000116,PICKED,2025-07-29T03:42:22
EVT-0000693,SHP-000116,PACKED,2025-07-29T06:58:54
EVT-0000694,SHP-000116,SHIPPED,2025-07-29T18:55:20
EVT-0000695,SHP-000116,IN_TRANSIT,2025-07-29T20:01:03
EVT-0000696,SHP-000116,DELIVERED,2025-08-02T03:11:31
EVT-0000697,SHP-000117,ORDERED,2024-02-23T14:22:00
EVT-0000698,SHP-000117,PICKED,2024-02-23T20:36:41
EVT-0000699,SHP-000117,PACKED,2024-02-24T01:58:45
EVT-0000700,SHP-000117,SHIPPED,2024-02-24T08:14:54
EVT-0000701,SHP-000117,IN_TRANSIT,2024-02-24T10:04:01
EVT-0000702,SHP-000117,DELIVERED,2024-02-27T07:35:46
EVT-0000703,SHP-000118,ORDERED,2025-11-20T17:16:00
EVT-0000704,SHP-000118,PICKED,2025-11-20T21:21:58
EVT-0000705,SHP-000118,PACKED,2025-11-21T00:19:26
EVT-0000706,SHP-000118,SHIPPED,2025-11-21T08:56:37
EVT-0000707,SHP-000118,IN_TRANSIT,2025-11-21T11:38:24
EVT-0000708,SHP-000118,DELIVERED,2025-11-30T21:23:41
EVT-0000709,SHP-000119,ORDERED,2024-09-23T08:55:00
EVT-0000710,SHP-000119,PICKED,2024-09-23T11:02:08
EVT-0000711,SHP-000119,PACKED,2024-09-23T12:33:05
EVT-0000712,SHP-000119,SHIPPED,2024-09-23T23:02:11
EVT-0000713,SHP-000119,IN_TRANSIT,2024-09-24T00:31:34
EVT-0000714,SHP-000119,DELIVERED,2024-09-26T17:00:33
EVT-0000715,SHP-000120,ORDERED,2025-04-07T07:24:00
EVT-0000716,SHP-000120,PICKED,2025-04-07T10:25:49
EVT-0000717,SHP-000120,PACKED,2025-04-07T12:58:59
EVT-0000718,SHP-000120,SHIPPED,2025-04-07T16:00:51
EVT-0000719,SHP-000120,IN_TRANSIT,2025-04-07T17:50:45
EVT-0000720,SHP-000120,DELIVERED,2025-04-15T04:18:40
EVT-0000721,SHP-000121,ORDERED,2024-11-11T15:12:00
EVT-0000722,SHP-000121,PICKED,2024-11-11T22:26:32
EVT-0000723,SHP-000121,PACKED,2024-11-12T01:42:05
EVT-0000724,SHP-000121,SHIPPED,2024-11-12T10:57:01
EVT-0000725,SHP-000121,IN_TRANSIT,2024-11-12T14:22:17
EVT-0000726,SHP-000121,DELIVERED,2024-11-15T19:40:30
EVT-0000727,SHP-000122,ORDERED,2024-04-24T02:55:00
EVT-0000728,SHP-000122,PICKED,2024-04-24T07:38:41
EVT-0000729,SHP-000122,PACKED,2024-04-24T13:00:23
EVT-0000730,SHP-000122,SHIPPED,2024-04-24T20:40:03
EVT-0000731,SHP-000122,IN_TRANSIT,2024-04-24T22:12:29
EVT-0000732,SHP-000122,DELIVERED,2024-04-29T01:19:00
EVT-0000733,SHP-000123,ORDERED,2025-07-24T15:40:00
EVT-0000734,SHP-000123,PICKED,2025-07-24T21:28:13
EVT-0000735,SHP-000123,PACKED,2025-07-25T00:09:02
EVT-0000736,SHP-000123,SHIPPED,2025-07-25T10:54:29
EVT-0000737,SHP-000123,IN_TRANSIT,2025-07-25T13:18:22
EVT-0000738,SHP-000123,DELIVERED,2025-07-30T09:25:02
EVT-0000739,SHP-000124,ORDERED,2024-01-07T04:42:00
EVT-0000740,SHP-000124,PICKED,2024-01-07T09:55:01
EVT-0000741,SHP-000124,PACKED,2024-01-07T11:50:53
EVT-0000742,SHP-000124,SHIPPED,2024-01-07T22:43:43
EVT-0000743,SHP-000124,IN_TRANSIT,2024-01-08T00:40:00
EVT-0000744,SHP-000124,DELIVERED,2024-01-13T03:40:49
EVT-0000745,SHP-000125,ORDERED,2024-12-21T01:13:00
EVT-0000746,SHP-000125,PICKED,2024-12-21T03:24:43
EVT-0000747,SHP-000125,PACKED,2024-12-21T08:45:11
EVT-0000748,SHP-000125,SHIPPED,2024-12-21T15:13:52
EVT-0000749,SHP-000125,IN_TRANSIT,2024-12-21T18:53:43
EVT-0000750,SHP-000125,DELIVERED,2024-12-25T04:27:12
EVT-0000751,SHP-000126,ORDERED,2024-01-17T07:30:00
EVT-0000752,SHP-000126,PICKED,2024-01-17T10:20:04
EVT-0000753,SHP-000126,PACKED,2024-01-17T11:21:11
EVT-0000754,SHP-000126,SHIPPED,2024-01-17T13:39:31
EVT-0000755,SHP-000126,IN_TRANSIT,2024-01-17T15:42:55
EVT-0000756,SHP-000126,DELIVERED,2024-01-21T10:25:47
EVT-0000757,SHP-000127,ORDERED,2025-07-25T14:29:00
EVT-0000758,SHP-000127,PICKED,2025-07-25T23:59:12
EVT-0000759,SHP-000127,PACKED,2025-07-26T03:55:36
EVT-0000760,SHP-000127,SHIPPED,2025-07-26T15:16:41
EVT-0000761,SHP-000127,IN_TRANSIT,2025-07-26T16:54:49
EVT-0000762,SHP-000127,DELIVERED,2025-07-29T02:50:21
EVT-0000763,SHP-000128,ORDERED,2024-07-10T16:11:00
EVT-0000764,SHP-000128,PICKED,2024-07-11T08:42:51
EVT-0000765,SHP-000128,PACKED,2024-07-11T18:46:37
EVT-0000766,SHP-000128,SHIPPED,2024-07-12T04:44:50
EVT-0000767,SHP-000128,IN_TRANSIT,2024-07-12T06:30:37
EVT-0000768,SHP-000128,DELIVERED,2024-07-15T02:51:15
EVT-0000769,SHP-000129,ORDERED,2025-01-15T11:06:00
EVT-0000770,SHP-000129,PICKED,2025-01-15T17:48:10
EVT-0000771,SHP-000129,PACKED,2025-01-15T21:00:03
EVT-0000772,SHP-000129,SHIPPED,2025-01-15T23:53:38
EVT-0000773,SHP-000129,IN_TRANSIT,2025-01-16T03:49:44
EVT-0000774,SHP-000129,DELIVERED,2025-01-18T03:44:05
EVT-0000775,SHP-000130,ORDERED,2025-04-26T13:33:00
EVT-0000776,SHP-000130,PICKED,2025-04-26T15:38:01
EVT-0000777,SHP-000130,PACKED,2025-04-26T20:54:10
EVT-0000778,SHP-000130,SHIPPED,2025-04-27T00:43:07
EVT-0000779,SHP-000130,IN_TRANSIT,2025-04-27T02:11:06
EVT-0000780,SHP-000130,DELIVERED,2025-05-05T12:51:24
EVT-0000781,SHP-000131,ORDERED,2024-01-22T10:26:00
EVT-0000782,SHP-000131,PICKED,2024-01-22T17:45:46
EVT-0000783,SHP-000131,PACKED,2024-01-22T20:31:55
EVT-0000784,SHP-000131,SHIPPED,2024-01-23T04:36:24
EVT-0000785,SHP-000131,IN_TRANSIT,2024-01-23T07:41:47
EVT-0000786,SHP-000131,DELIVERED,2024-01-27T19:35:55
EVT-0000787,SHP-000132,ORDERED,2024-03-24T05:18:00
EVT-0000788,SHP-000132,PICKED,2024-03-24T10:00:59
EVT-0000789,SHP-000132,PACKED,2024-03-24T14:43:54
EVT-0000790,SHP-000132,SHIPPED,2024-03-24T22:55:15
EVT-0000791,SHP-000132,IN_TRANSIT,2024-03-25T02:15:43
EVT-0000792,SHP-000132,DELIVERED,2024-03-26T09:32:22
EVT-0000793,SHP-000133,ORDERED,2025-06-07T17:14:00
EVT-0000794,SHP-000133,PICKED,2025-06-08T00:38:49
EVT-0000795,SHP-000133,PACKED,2025-06-08T04:54:31
EVT-0000796,SHP-000133,SHIPPED,2025-06-08T09:23:14
EVT-0000797,SHP-000133,IN_TRANSIT,2025-06-08T11:05:59
EVT-0000798,SHP-000133,DELIVERED,2025-06-10T15:41:00
EVT-0000799,SHP-000134,ORDERED,2025-06-03T14:26:00
EVT-0000800,SHP-000134,PICKED,2025-06-03T22:15:56
EVT-0000801,SHP-000134,PACKED,2025-06-04T03:16:58
EVT-0000802,SHP-000134,SHIPPED,2025-06-04T08:09:55
EVT-0000803,SHP-000134,IN_TRANSIT,2025-06-04T10:41:20
EVT-0000804,SHP-000134,DELIVERED,2025-06-08T18:16:53
EVT-0000805,SHP-000135,ORDERED,2024-08-23T19:35:00
