order_id,order_ts,warehouse_id,dest_region,product_category,order_value,units
ORD-000339,2024-03-01T17:02:00,WH-LAX,Midwest,Apparel,32.18,3
ORD-000340,2024-06-12T12:55:00,WH-NJ,South,Home,35.19,1
ORD-000341,2025-05-23T05:42:00,WH-LAX,South,Grocery,65.06,2
ORD-000342,2025-07-21T20:01:00,WH-LAX,West,Apparel,369.49,4
ORD-000343,2025-06-13T01:21:00,WH-LAX,South,Sports,60.98,4
ORD-000344,2024-07-25T00:54:00,WH-CHI,South,Grocery,51.61,2
ORD-000345,2024-01-21T17:06:00,WH-LAX,Southeast,Beauty,51.58,4
ORD-000346,2024-05-19T23:41:00,WH-DAL,Midwest,Electronics,43.78,5
ORD-000347,2025-07-01T13:41:00,WH-ATL,South,Electronics,93.03,1
ORD-000348,2024-01-06T18:44:00,WH-LAX,Northeast,Apparel,49.88,1
ORD-000349,2025-12-26T08:28:00,WH-LAX,West,Sports,107.65,5
ORD-000350,2025-03-25T04:05:00,WH-CHI,Southeast,Grocery,51.53,4
ORD-000351,2024-04-24T03:33:00,WH-NJ,Midwest,Grocery,84.72,4
ORD-000352,2025-10-25T07:42:00,WH-DAL,Southeast,Home,32.82,5
ORD-000353,2024-12-19T18:12:00,WH-ATL,Northeast,Electronics,180.66,5
ORD-000354,2024-10-21T23:25:00,WH-DAL,West,Home,65.08,1
ORD-000355,2025-07-27T16:42:00,WH-DAL,Southeast,Sports,19.31,2
ORD-000356,2025-01-14T15:24:00,WH-DAL,Northeast,Electronics,10.73,5
ORD-000357,2024-12-04T18:01:00,WH-DAL,Midwest,Grocery,55.29,2
ORD-000358,2025-03-10T15:01:00,WH-NJ,Northeast,Beauty,81.2,5
ORD-000359,2025-07-10T21:14:00,WH-DAL,Midwest,Home,64.89,3
ORD-000360,2025-07-27T03:58:00,WH-CHI,South,Home,129.25,1
ORD-000361,2024-12-13T01:55:00,WH-ATL,Southeast,Sports,46.89,2
ORD-000362,2025-05-14T16:34:00,WH-DAL,Midwest,Electronics,25.29,3
ORD-000363,2025-07-29T03:41:00,WH-LAX,Midwest,Apparel,16.64,3
ORD-000364,2024-02-23T15:07:00,WH-DAL,Northeast,Grocery,64.04,1
ORD-000365,2025-12-30T01:49:00,WH-NJ,West,Electronics,114.34,1
ORD-000366,2024-08-26T02:37:00,WH-LAX,Southeast,Beauty,14.41,2
ORD-000367,2025-03-12T14:14:00,WH-DAL,Midwest,Beauty,51.04,4
ORD-000368,2024-07-22T00:27:00,WH-LAX,Midwest,Sports,119.77,1
ORD-000369,2024-02-25T13:58:00,WH-LAX,Midwest,Home,80.94,5
ORD-000370,2025-07-03T15:26:00,WH-DAL,West,Sports,28.4,3
ORD-000371,2025-05-13T21:10:00,WH-DAL,Midwest,Grocery,52.99,1
ORD-000372,2024-12-21T22:14:00,WH-LAX,West,Sports,16.0,5
ORD-000373,2025-01-17T18:42:00,WH-LAX,Southeast,Home,18.85,3
ORD-000374,2025-09-13T01:54:00,WH-DAL,Southeast,Sports,96.41,3
ORD-000375,2024-10-14T10:17:00,WH-CHI,Midwest,Home,113.17,5
ORD-000376,2024-12-08T08:58:00,WH-LAX,Southeast,Electronics,138.5,4
ORD-000377,2025-02-09T21:49:00,WH-LAX,Midwest,Apparel,177.4,3
ORD-000378,2024-02-12T14:11:00,WH-ATL,West,Apparel,26.34,2
ORD-000379,2025-03-13T10:07:00,WH-CHI,West,Sports,50.32,1
ORD-000380,2025-10-01T19:51:00,WH-DAL,Northeast,Home,31.5,3
ORD-000381,2024-06-27T19:36:00,WH-NJ,Northeast,Sports,120.9,4
ORD-000382,2025-01-14T06:52:00,WH-ATL,Northeast,Sports,54.52,4
ORD-000383,2025-07-23T01:58:00,WH-CHI,Midwest,Beauty,35.68,4
ORD-000384,2025-09-29T07:07:00,WH-CHI,Midwest,Sports,43.97,1
ORD-000385,2025-02-23T12:31:00,WH-NJ,Northeast,Apparel,48.83,2
ORD-000386,2024-01-31T22:10:00,WH-ATL,Southeast,Apparel,24.92,4
ORD-000387,2025-03-21T22:16:00,WH-DAL,South,Apparel,64.15,2
ORD-000388,2024-03-29T15:17:00,WH-DAL,Midwest,Sports,24.52,1
ORD-000389,2025-03-22T11:43:00,WH-DAL,Northeast,Apparel,43.55,4
ORD-000390,2024-07-05T07:12:00,WH-DAL,Southeast,Sports,48.86,4
ORD-000391,2025-07-04T07:24:00,WH-CHI,Midwest,Beauty,288.16,3
ORD-000392,2025-02-15T02:44:00,WH-CHI,Northeast,Grocery,48.9,3
ORD-000393,2025-11-29T11:48:00,WH-DAL,South,Beauty,28.91,1
ORD-000394,2024-10-13T20:57:00,WH-CHI,West,Sports,77.77,5
ORD-000395,2024-12-02T21:35:00,WH-DAL,Midwest,Apparel,81.98,3
ORD-000396,2024-04-18T22:45:00,WH-LAX,Southeast,Sports,168.8,2
ORD-000397,2025-12-22T16:29:00,WH-ATL,West,Apparel,54.52,5
ORD-000398,2025-08-28T20:47:00,WH-NJ,West,Beauty,89.45,4
ORD-000399,2025-02-20T19:08:00,WH-DAL,Southeast,Electronics,481.36,4
ORD-000400,2025-04-25T12:13:00,WH-LAX,West,Home,45.27,3
ORD-000401,2024-09-29T00:31:00,WH-NJ,Northeast,Grocery,140.57,5
ORD-000402,2025-05-07T18:53:00,WH-DAL,South,Electronics,23.48,4
ORD-000403,2024-09-29T05:18:00,WH-ATL,Southeast,Beauty,28.73,2
ORD-000404,2024-06-25T10:35:00,WH-LAX,Southeast,Beauty,26.68,3
ORD-000405,2024-07-28T15:39:00,WH-NJ,Midwest,Home,22.52,4
ORD-000406,2024-10-13T23:54:00,WH-LAX,Midwest,Grocery,21.83,5
ORD-000407,2024-07-13T15:48:00,WH-DAL,South,Apparel,111.04,2
ORD-000408,2024-05-19T22:03:00,WH-ATL,Midwest,Apparel,122.52,5
ORD-000409,2025-03-21T00:51:00,WH-CHI,Midwest,Grocery,77.5,1
ORD-000410,2024-03-10T16:42:00,WH-CHI,Southeast,Sports,76.09,3
ORD-000411,2025-07-05T17:09:00,WH-ATL,Northeast,Sports,141.78,2
ORD-000412,2024-08-24T20:54:00,WH-DAL,Southeast,Sports,70.32,4
ORD-000413,2024-01-30T10:27:00,WH-CHI,West,Sports,37.7,4
ORD-000414,2025-08-28T08:38:00,WH-LAX,Midwest,Beauty,64.39,5
ORD-000415,2024-04-20T00:00:00,WH-NJ,Northeast,Electronics,44.65,3
ORD-000416,2024-07-26T07:46:00,WH-LAX,Midwest,Grocery,18.09,5
ORD-000417,2025-10-16T21:26:00,WH-DAL,Midwest,Beauty,6.13,2
ORD-000418,2025-02-10T01:25:00,WH-CHI,West,Apparel,66.04,5
ORD-000419,2025-01-18T11:54:00,WH-DAL,West,Electronics,85.94,4
ORD-000420,2025-09-03T02:31:00,WH-NJ,South,Home,60.49,2
ORD-000421,2024-05-07T13:36:00,WH-CHI,Northeast,Grocery,90.7,2
ORD-000422,2024-10-10T12:01:00,WH-LAX,South,Sports,9.24,3
ORD-000423,2025-04-02T05:17:00,WH-NJ,South,Apparel,38.21,5
ORD-000424,2025-10-24T04:29:00,WH-LAX,South,Grocery,98.2,1
ORD-000425,2024-07-20T19:05:00,WH-CHI,Midwest,Electronics,44.46,4
ORD-000426,2025-02-19T21:55:00,WH-NJ,South,Home,53.08,1
ORD-000427,2025-06-13T16:58:00,WH-LAX,West,Sports,86.15,4
ORD-000428,2024-08-24T23:47:00,WH-NJ,Midwest,Apparel,13.07,1
ORD-000429,2024-01-25T13:34:00,WH-CHI,South,Home,26.91,2
ORD-000430,2024-04-30T09:17:00,WH-DAL,South,Sports,31.52,1
ORD-000431,2024-12-29T10:46:00,WH-ATL,Northeast,Apparel,65.98,4
ORD-000432,2024-01-12T12:42:00,WH-DAL,South,Sports,36.6,2
ORD-000433,2025-12-20T03:27:00,WH-LAX,South,Grocery,5.91,4
ORD-000434,2025-03-06T13:51:00,WH-NJ,West,Home,47.98,5
ORD-000435,2025-10-21T05:35:00,WH-ATL,Northeast,Grocery,166.72,5
ORD-000436,2025-06-17T19:51:00,WH-DAL,South,Grocery,32.48,1
ORD-000437,2024-05-27T08:31:00,WH-ATL,Midwest,Grocery,33.15,4
ORD-000438,2025-08-11T09:08:00,WH-CHI,Northeast,Grocery,66.57,3
ORD-000439,2025-03-16T20:30:00,WH-LAX,West,Beauty,220.51,5
ORD-000440,2024-04-16T23:00:00,WH-LAX,West,Apparel,29.99,1
ORD-000441,2024-08-12T10:27:00,WH-LAX,West,Apparel,114.21,2
ORD-000442,2024-06-30T01:48:00,WH-CHI,South,Beauty,86.19,5
ORD-000443,2025-03-19T09:39:00,WH-ATL,Midwest,Sports,24.94,2
ORD-000444,2024-12-28T08:15:00,WH-ATL,Northeast,Electronics,95.41,1
ORD-000445,2025-06-05T01:47:00,WH-NJ,West,Beauty,41.98,2
ORD-000446,2024-10-11T14:11:00,WH-DAL,Southeast,Apparel,32.18,5
ORD-000447,2025-10-19T23:13:00,WH-CHI,Midwest,Grocery,28.87,5
ORD-000448,2024-12-21T23:24:00,WH-LAX,South,Sports,123.83,3
ORD-000449,2025-03-27T20:39:00,WH-LAX,Midwest,Beauty,133.4,4
ORD-000450,2025-02-04T08:53:00,WH-NJ,Northeast,Home,23.21,3
ORD-000451,2024-09-01T02:16:00,WH-CHI,Midwest,Sports,67.0,1
ORD-000452,2025-08-29T21:01:00,WH-DAL,South,Electronics,92.12,3
ORD-000453,2025-07-19T23:10:00,WH-CHI,Northeast,Grocery,12.0,1
ORD-000454,2025-12-06T19:05:00,WH-DAL,West,Home,47.26,4
ORD-000455,2024-07-22T19:44:00,WH-NJ,Southeast,Home,103.89,4
ORD-000456,2025-03-16T21:27:00,WH-DAL,Northeast,Home,155.54,2
ORD-000457,2025-09-18T22:42:00,WH-ATL,West,Home,134.58,2
ORD-000458,2024-02-11T10:37:00,WH-CHI,South,Beauty,238.72,2
ORD-000459,2024-08-07T00:34:00,WH-NJ,South,Home,121.96,3
ORD-000460,2025-09-20T04:45:00,WH-DAL,West,Grocery,104.15,4
ORD-000461,2025-09-21T03:10:00,WH-NJ,South,Grocery,155.09,3
ORD-000462,2025-01-01T21:28:00,WH-LAX,Midwest,Beauty,75.35,4
ORD-000463,2024-04-02T12:14:00,WH-NJ,West,Sports,207.66,1
ORD-000464,2025-05-04T06:21:00,WH-LAX,Midwest,Electronics,34.73,5
ORD-000465,2024-11-01T05:26:00,WH-ATL,South,Apparel,68.38,4
ORD-000466,2025-05-27T06:29:00,WH-NJ,Midwest,Home,46.42,4
ORD-000467,2025-09-26T10:26:00,WH-ATL,Southeast,Home,205.56,2
ORD-000468,2024-02-08T08:03:00,WH-CHI,West,Sports,20.45,5
ORD-000469,2024-09-13T22:25:00,WH-CHI,Midwest,Grocery,29.26,2
ORD-000470,2024-02-02T09:36:00,WH-ATL,South,Grocery,37.84,4
ORD-000471,2025-05-01T20:43:00,WH-NJ,Southeast,Grocery,46.95,1
ORD-000472,2024-12-29T10:03:00,WH-NJ,West,Grocery,7.99,3
ORD-000473,2024-05-23T13:38:00,WH-DAL,Southeast,Apparel,18.24,5
ORD-000474,2025-12-27T04:41:00,WH-CHI,Southeast,Apparel,58.44,3
ORD-000475,2024-12-13T14:34:00,WH-NJ,Northeast,Home,34.0,2
ORD-000476,2024-12-05T14:03:00,WH-DAL,Southeast,Sports,43.02,2
ORD-000477,2025-02-28T21:23:00,WH-ATL,Northeast,Grocery,49.95,1
ORD-000478,2024-11-01T11:24:00,WH-NJ,Southeast,Electronics,128.91,5
ORD-000479,2025-07-08T13:27:00,WH-NJ,Midwest,Home,115.68,1
ORD-000480,2024-08-19T19:27:00,WH-ATL,Midwest,Home,65.73,5
ORD-000481,2024-09-25T04:24:00,WH-ATL,Midwest,Apparel,88.44,2
ORD-000482,2024-06-23T11:46:00,WH-LAX,West,Home,65.4,1
ORD-000483,2025-12-05T18:42:00,WH-CHI,Southeast,Home,65.68,4
ORD-000484,2025-11-22T16:36:00,WH-LAX,South,Grocery,89.13,4
ORD-000485,2025-02-22T12:45:00,WH-CHI,Northeast,Sports,40.8,3
ORD-000486,2024-12-17T12:42:00,WH-NJ,West,Home,24.74,2
ORD-000487,2024-03-28T18:46:00,WH-CHI,Midwest,Home,112.78,5
ORD-000488,2024-03-30T07:47:00,WH-DAL,South,Grocery,26.94,1
ORD-000489,2024-01-28T08:01:00,WH-ATL,Southeast,Electronics,50.24,2
ORD-000490,2024-06-16T02:54:00,WH-LAX,Midwest,Electronics,54.83,5
ORD-000491,2024-02-04T00:35:00,WH-ATL,Midwest,Apparel,74.07,3
ORD-000492,2024-01-25T15:53:00,WH-NJ,Midwest,Apparel,114.46,2
ORD-000493,2025-06-29T12:05:00,WH-CHI,Northeast,Home,18.6,4
ORD-000494,2025-01-15T08:30:00,WH-DAL,West,Beauty,67.69,3
ORD-000495,2024-03-09T22:04:00,WH-NJ,West,Sports,47.15,1
ORD-000496,2024-04-26T10:34:00,WH-ATL,Midwest,Sports,50.2,2
ORD-000497,2025-05-22T23:08:00,WH-CHI,South,Sports,55.61,1
ORD-000498,2025-03-09T19:43:00,WH-ATL,West,Beauty,83.11,3
ORD-000499,2025-11-28T02:17:00,WH-LAX,South,Beauty,33.2,1
ORD-000500,2024-11-19T14:24:00,WH-DAL,Midwest,Home,38.98,3
ORD-000501,2024-10-31T15:46:00,WH-CHI,Southeast,Home,47.89,3
ORD-000502,2025-06-05T01:35:00,WH-ATL,Northeast,Grocery,102.12,1
ORD-000503,2025-11-16T23:10:00,WH-CHI,South,Home,33.24,3
ORD-000504,2024-11-23T18:19:00,WH-DAL,West,Grocery,58.54,3
ORD-000505,2025-01-21T21:44:00,WH-LAX,Northeast,Beauty,89.24,1
ORD-000506,2025-11-20T03:36:00,WH-DAL,Southeast,Sports,44.19,3
ORD-000507,2025-01-06T14:34:00,WH-CHI,West,Electronics,34.68,2
ORD-000508,2024-11-30T14:05:00,WH-CHI,South,Home,46.2,5
ORD-000509,2024-12-26T01:23:00,WH-CHI,Southeast,Electronics,22.37,5
ORD-000510,2025-12-04T05:13:00,WH-NJ,Southeast,Electronics,68.35,5
ORD-000511,2024-12-05T20:52:00,WH-LAX,West,Home,15.95,5
ORD-000512,2025-04-26T05:16:00,WH-ATL,Midwest,Home,51.36,1
ORD-000513,2025-12-09T09:56:00,WH-LAX,Southeast,Grocery,36.63,1
ORD-000514,2025-06-13T06:00:00,WH-ATL,Midwest,Home,90.2,4
ORD-000515,2024-04-15T08:54:00,WH-CHI,South,Apparel,140.23,5
ORD-000516,2024-06-19T06:41:00,WH-LAX,West,Grocery,45.33,2
ORD-000517,2025-12-08T02:06:00,WH-CHI,South,Apparel,74.14,3
ORD-000518,2025-04-18T13:08:00,WH-LAX,Midwest,Grocery,64.13,3
ORD-000519,2024-03-05T21:48:00,WH-DAL,Midwest,Electronics,38.34,3
ORD-000520,2024-07-30T18:40:00,WH-LAX,South,Apparel,15.82,1
ORD-000521,2024-10-20T13:22:00,WH-NJ,Midwest,Home,59.26,4
ORD-000522,2024-03-01T21:39:00,WH-ATL,Northeast,Home,22.29,3
ORD-000523,2025-06-18T06:43:00,WH-CHI,South,Beauty,49.33,2
ORD-000524,2024-01-10T17:16:00,WH-CHI,West,Beauty,167.81,5
ORD-000525,2024-02-27T05:18:00,WH-LAX,Midwest,Apparel,37.71,1
ORD-000526,2025-07-01T12:54:00,WH-DAL,Southeast,Apparel,33.45,5
ORD-000527,2024-06-02T02:14:00,WH-LAX,Southeast,Electronics,134.69,1
ORD-000528,2025-07-26T13:51:00,WH-CHI,West,Sports,87.87,1
ORD-000529,2024-04-06T09:50:00,WH-LAX,South,Home,31.69,2
ORD-000530,2024-05-09T03:49:00,WH-DAL,South,Apparel,95.82,2
ORD-000531,2025-06-20T04:47:00,WH-NJ,Midwest,Grocery,42.31,2
ORD-000532,2024-12-17T23:08:00,WH-DAL,Southeast,Grocery,52.2,3
ORD-000533,2024-12-06T20:17:00,WH-ATL,Northeast,Apparel,26.47,4
ORD-000534,2024-12-03T19:55:00,WH-DAL,South,Beauty,18.81,3
ORD-000535,2025-06-21T13:27:00,WH-LAX,South,Apparel,13.81,3
ORD-000536,2024-02-18T22:25:00,WH-NJ,West,Grocery,88.0,5
ORD-000537,2024-05-08T16:24:00,WH-CHI,West,Beauty,47.47,3
ORD-000538,2025-10-27T13:06:00,WH-LAX,South,Home,31.81,4
ORD-000539,2025-08-12T23:33:00,WH-ATL,Southeast,Apparel,7.13,5
ORD-000540,2024-12-02T15:59:00,WH-CHI,West,Beauty,106.38,3
ORD-000541,2025-11-04T11:45:00,WH-CHI,South,Home,85.71,5
ORD-000542,2024-02-20T07:06:00,WH-LAX,Midwest,Home,25.12,5
ORD-000543,2025-06-18T20:36:00,WH-DAL,South,Apparel,115.83,5
ORD-000544,2024-09-23T05:07:00,WH-NJ,South,Grocery,30.13,2
ORD-000545,2024-06-17T09:57:00,WH-LAX,West,Electronics,95.19,4
ORD-000546,2025-01-31T01:41:00,WH-ATL,Southeast,Home,66.88,5
ORD-000547,2024-11-02T10:56:00,WH-NJ,South,Beauty,69.12,2
ORD-000548,2025-04-13T19:47:00,WH-NJ,Southeast,Grocery,104.43,4
ORD-000549,2024-08-03T22:06:00,WH-LAX,Northeast,Sports,95.9,4
ORD-000550,2025-01-09T05:16:00,WH-CHI,South,Sports,251.76,1
ORD-000551,2025-03-18T17:55:00,WH-ATL,South,Electronics,82.08,2
ORD-000552,2024-01-25T10:22:00,WH-ATL,Midwest,Electronics,44.19,2
ORD-000553,2025-08-18T02:50:00,WH-LAX,South,Sports,100.78,5
ORD-000554,2024-12-08T19:48:00,WH-CHI,Northeast,Sports,27.25,5
ORD-000555,2024-10-01T22:58:00,WH-ATL,Midwest,Apparel,120.85,5
ORD-000556,2025-02-13T21:12:00,WH-LAX,Southeast,Apparel,30.32,4
ORD-000557,2025-08-16T12:36:00,WH-NJ,South,Apparel,64.91,4
ORD-000558,2024-11-24T14:36:00,WH-LAX,West,Electronics,47.2,4
ORD-000559,2025-02-19T02:14:00,WH-ATL,Midwest,Beauty,35.07,5
ORD-000560,2025-10-24T20:47:00,WH-DAL,Northeast,Sports,51.18,4
ORD-000561,2025-09-07T15:30:00,WH-ATL,Southeast,Sports,48.47,1
ORD-000562,2025-06-04T11:04:00,WH-NJ,Northeast,Apparel,26.44,4
ORD-000563,2024-06-29T00:06:00,WH-ATL,Northeast,Home,153.94,5
ORD-000564,2024-08-08T18:53:00,WH-CHI,Northeast,Beauty,60.55,3
ORD-000565,2025-06-04T20:17:00,WH-LAX,West,Apparel,75.02,4
ORD-000566,2025-02-28T12:49:00,WH-ATL,Southeast,Apparel,74.01,2
ORD-000567,2025-07-14T05:22:00,WH-DAL,Southeast,Apparel,125.25,3
ORD-000568,2025-09-01T22:23:00,WH-NJ,Southeast,Sports,57.62,4
ORD-000569,2025-02-23T02:21:00,WH-ATL,Northeast,Beauty,128.86,5
ORD-000570,2025-12-08T11:30:00,WH-LAX,Midwest,Beauty,32.61,5
ORD-000571,2024-11-28T18:29:00,WH-CHI,Southeast,Beauty,16.18,5
ORD-000572,2024-10-26T06:56:00,WH-NJ,Northeast,Apparel,11.81,2
ORD-000573,2025-01-28T09:37:00,WH-DAL,Midwest,Beauty,43.47,5
ORD-000574,2024-01-30T20:48:00,WH-ATL,Midwest,Beauty,21.93,4
ORD-000575,2024-11-01T00:12:00,WH-LAX,Southeast,Apparel,201.66,1
ORD-000576,2024-03-11T20:27:00,WH-CHI,Northeast,Sports,75.05,5
ORD-000577,2024-01-19T00:00:00,WH-LAX,South,Home,26.64,5
ORD-000578,2024-02-24T19:51:00,WH-ATL,Southeast,Grocery,107.32,1
ORD-000579,2025-05-23T01:18:00,WH-CHI,Midwest,Apparel,201.05,5
ORD-000580,2025-02-26T17:52:00,WH-DAL,South,Sports,80.6,1
ORD-000581,2025-12-09T11:03:00,WH-LAX,West,Apparel,76.16,3
ORD-000582,2025-09-02T22:16:00,WH-DAL,Midwest,Beauty,38.73,3
ORD-000583,2024-07-29T12:11:00,WH-DAL,West,Apparel,71.08,3
ORD-000584,2025-06-13T06:48:00,WH-ATL,West,Beauty,229.48,3
ORD-000585,2025-05-25T08:58:00,WH-LAX,Northeast,Sports,204.14,1
ORD-000586,2025-02-15T11:01:00,WH-NJ,South,Beauty,70.07,4
ORD-000587,2025-04-07T23:24:00,WH-DAL,Southeast,Sports,67.26,4
ORD-000588,2024-05-01T16:03:00,WH-NJ,South,Apparel,169.15,5
ORD-000589,2024-11-09T18:33:00,WH-CHI,Northeast,Apparel,83.03,3
ORD-000590,2025-08-01T11:28:00,WH-LAX,Northeast,Apparel,55.92,1
ORD-000591,2024-02-21T05:18:00,WH-ATL,Midwest,Home,53.77,5
ORD-000592,2024-06-16T15:53:00,WH-LAX,Midwest,Grocery,122.7,3
ORD-000593,2024-09-18T16:35:00,WH-DAL,Northeast,Sports,15.0,2
ORD-000594,2025-06-17T14:42:00,WH-CHI,West,Beauty,30.96,5
ORD-000595,2025-11-23T12:11:00,WH-ATL,South,Grocery,15.87,5
ORD-000596,2025-12-30T10:06:00,WH-CHI,West,Home,89.16,3
ORD-000597,2024-08-24T06:44:00,WH-LAX,Southeast,Electronics,59.92,1
ORD-000598,2025-07-10T10:05:00,WH-CHI,West,Apparel,38.9,4
ORD-000599,2025-08-23T14:59:00,WH-DAL,West,Grocery,39.82,5
ORD-000600,2025-04-22T18:30:00,WH-LAX,West,Apparel,104.63,3
ORD-000601,2025-09-01T01:29:00,WH-DAL,West,Sports,82.26,2
ORD-000602,2025-05-07T06:41:00,WH-LAX,Northeast,Apparel,40.78,2
ORD-000603,2025-07-13T18:08:00,WH-ATL,South,Beauty,157.18,3
ORD-000604,2024-04-06T05:57:00,WH-DAL,South,Grocery,55.51,3
ORD-000605,2024-06-12T10:46:00,WH-NJ,Midwest,Beauty,42.13,2
ORD-000606,2024-05-05T11:09:00,WH-LAX,Southeast,Sports,60.16,2
ORD-000607,2024-03-16T03:53:00,WH-LAX,Northeast,Home,9.78,5
ORD-000608,2024-12-11T05:43:00,WH-ATL,West,Electronics,49.46,3
ORD-000609,2024-02-16T12:55:00,WH-LAX,West,Apparel,44.7,3
ORD-000610,2025-03-31T07:32:00,WH-LAX,South,Grocery,18.2,4
ORD-000611,2024-09-20T13:30:00,WH-ATL,Southeast,Grocery,87.86,4
ORD-000612,2024-12-30T21:36:00,WH-ATL,Southeast,Grocery,160.46,5
ORD-000613,2024-08-12T08:56:00,WH-NJ,Southeast,Electronics,135.21,5
ORD-000614,2025-07-07T06:41:00,WH-NJ,Midwest,Electronics,193.15,3
ORD-000615,2024-05-08T22:09:00,WH-ATL,South,Grocery,194.92,2
ORD-000616,2024-03-22T22:01:00,WH-ATL,Northeast,Beauty,139.47,1
ORD-000617,2024-04-26T19:44:00,WH-NJ,West,Grocery,43.61,2
ORD-000618,2025-06-30T23:27:00,WH-DAL,South,Electronics,69.57,1
ORD-000619,2025-12-30T18:03:00,WH-DAL,Northeast,Apparel,15.8,1
ORD-000620,2024-06-24T14:01:00,WH-NJ,Northeast,Apparel,51.13,4
ORD-000621,2024-11-28T00:59:00,WH-CHI,South,Electronics,252.68,3
ORD-000622,2025-06-17T23:42:00,WH-DAL,Southeast,Beauty,43.95,2
ORD-000623,2024-01-21T03:43:00,WH-ATL,Southeast,Beauty,126.59,1
ORD-000624,2025-04-23T13:48:00,WH-CHI,Northeast,Home,44.54,2
ORD-000625,2024-10-23T18:58:00,WH-LAX,Midwest,Beauty,48.91,1
ORD-000626,2025-05-20T09:31:00,WH-NJ,Northeast,Electronics,44.26,1
ORD-000627,2024-01-29T17:13:00,WH-NJ,West,Sports,240.41,2
ORD-000628,2025-03-16T16:43:00,WH-LAX,Northeast,Apparel,52.98,1
ORD-000629,2024-11-08T05:12:00,WH-NJ,Northeast,Sports,85.24,2
ORD-000630,2024-08-23T04:53:00,WH-DAL,Midwest,Electronics,40.32,3
ORD-000631,2025-04-18T08:25:00,WH-CHI,Southeast,Home,50.83,4
ORD-000632,2025-11-05T22:22:00,WH-ATL,Midwest,Beauty,37.57,5
ORD-000633,2024-02-27T09:43:00,WH-NJ,South,Sports,105.13,3
ORD-000634,2025-01-31T02:25:00,WH-ATL,West,Apparel,29.38,2
ORD-000635,2025-08-19T03:39:00,WH-ATL,South,Apparel,109.87,5
ORD-000636,2025-06-25T07:33:00,WH-DAL,Northeast,Electronics,23.62,3
ORD-000637,2025-12-27T07:31:00,WH-LAX,Southeast,Apparel,142.91,4
ORD-000638,2024-06-17T00:18:00,WH-DAL,Northeast,Apparel,43.87,5
ORD-000639,2025-11-19T04:21:00,WH-DAL,Southeast,Home,27.23,5
ORD-000640,2024-05-23T12:38:00,WH-LAX,Southeast,Electronics,107.08,5
ORD-000641,2024-07-04T05:13:00,WH-CHI,Southeast,Apparel,157.88,5
ORD-000642,2024-08-20T09:52:00,WH-LAX,South,Sports,51.0,3
ORD-000643,2025-03-07T16:18:00,WH-LAX,Midwest,Sports,30.42,1
ORD-000644,2025-08-28T03:04:00,WH-DAL,Northeast,Sports,45.31,3
ORD-000645,2025-02-09T03:10:00,WH-LAX,West,Beauty,63.73,1
ORD-000646,2024-10-25T15:09:00,WH-NJ,South,Apparel,117.74,3
ORD-000647,2025-05-20T13:24:00,WH-LAX,South,Electronics,90.53,5
ORD-000648,2025-02-08T09:58:00,WH-DAL,Northeast,Apparel,39.94,5
ORD-000649,2025-01-27T20:10:00,WH-DAL,South,Electronics,94.41,5
ORD-000650,2024-04-24T10:22:00,WH-LAX,Northeast,Sports,11.25,4
ORD-000651,2025-06-20T01:56:00,WH-LAX,West,Electronics,220.3,5
ORD-000652,2025-07-13T18:34:00,WH-ATL,West,Sports,95.84,1
ORD-000653,2024-07-18T23:49:00,WH-CHI,South,Sports,71.53,1
ORD-000654,2024-09-12T23:47:00,WH-ATL,Midwest,Sports,40.5,1
ORD-000655,2024-11-25T23:17:00,WH-NJ,Southeast,Beauty,77.35,3
ORD-000656,2025-04-18T17:28:00,WH-LAX,Midwest,Sports,64.37,5
ORD-000657,2024-06-06T18:52:00,WH-CHI,Northeast,Apparel,103.41,5
ORD-000658,2024-01-17T18:26:00,WH-NJ,South,Beauty,73.83,1
ORD-000659,2025-08-14T06:15:00,WH-CHI,South,Sports,50.39,4
ORD-000660,2024-10-14T08:05:00,WH-NJ,Midwest,Sports,60.8,1
ORD-000661,2025-07-20T00:36:00,WH-LAX,Southeast,Electronics,49.42,2
ORD-000662,2025-06-26T23:58:00,WH-ATL,Southeast,Apparel,60.55,2
ORD-000663,2024-02-06T08:59:00,WH-CHI,Southeast,Grocery,74.93,3
ORD-000664,2024-08-22T10:30:00,WH-NJ,West,Home,44.62,5
ORD-000665,2025-09-17T10:25:00,WH-CHI,South,Apparel,35.33,3
ORD-000666,2025-08-24T18:10:00,WH-ATL,West,Home,41.45,2
ORD-000667,2025-04-27T10:43:00,WH-DAL,Midwest,Beauty,87.78,1
ORD-000668,2024-01-21T09:42:00,WH-NJ,Midwest,Beauty,19.97,5
ORD-000669,2025-10-19T00:07:00,WH-DAL,Midwest,Grocery,53.2,3
ORD-000670,2025-01-30T03:11:00,WH-ATL,Southeast,Electronics,28.87,1
ORD-000671,2025-02-19T13:05:00,WH-NJ,Midwest,Sports,63.23,2
ORD-000672,2025-11-10T14:14:00,WH-CHI,South,Beauty,65.79,4
ORD-000673,2025-08-27T09:27:00,WH-CHI,West,Apparel,119.17,5
ORD-000674,2025-03-31T03:26:00,WH-DAL,South,Apparel,82.3,4
ORD-000675,2024-07-08T06:27:00,WH-CHI,Midwest,Beauty,45.45,4
ORD-000676,2024-07-15T02:43:00,WH-CHI,South,Home,170.02,2
